7.6E-16	1.3E-08	3.6E-06	6.4E-05	3.6E-04	1.2E-03	2.8E-03	5.3E-03	8.8E-03	1.3E-02	9.5E-02	2.0E-01	3.0E-01	3.9E-01
9.5E-12	1.5E-06	8.6E-05	6.8E-04	2.4E-03	5.8E-03	1.1E-02	1.7E-02	2.6E-02	3.5E-02	1.6E-01	2.8E-01	3.8E-01	4.8E-01
1.4E-08	5.7E-05	9.9E-04	4.3E-03	1.1E-02	2.0E-02	3.1E-02	4.4E-02	5.9E-02	7.4E-02	2.3E-01	3.6E-01	4.7E-01	5.6E-01
3.8E-06	9.4E-04	6.4E-03	1.8E-02	3.3E-02	5.1E-02	7.0E-02	9.0E-02	1.1E-01	1.3E-01	3.1E-01	4.4E-01	5.5E-01	6.4E-01
2.4E-04	7.5E-03	2.6E-02	5.0E-02	7.6E-02	1.0E-01	1.3E-01	1.5E-01	1.8E-01	2.0E-01	3.8E-01	5.1E-01	6.2E-01	7.0E-01
4.5E-03	3.3E-02	7.0E-02	1.1E-01	1.4E-01	1.7E-01	2.0E-01	2.2E-01	2.5E-01	2.7E-01	4.5E-01	5.7E-01	6.7E-01	7.6E-01
3.1E-02	8.7E-02	1.3E-01	1.7E-01	2.1E-01	2.4E-01	2.6E-01	2.9E-01	3.1E-01	3.3E-01	5.0E-01	6.2E-01	7.2E-01	8.0E-01
9.0E-02	1.5E-01	1.9E-01	2.3E-01	2.6E-01	2.9E-01	3.1E-01	3.4E-01	3.6E-01	3.8E-01	5.4E-01	6.5E-01	7.5E-01	8.3E-01
1.3E-01	1.8E-01	2.2E-01	2.5E-01	2.8E-01	3.1E-01	3.3E-01	3.5E-01	3.7E-01	3.9E-01	5.5E-01	6.7E-01	7.6E-01	8.4E-01
9.5E-02	1.6E-01	2.0E-01	2.4E-01	2.7E-01	3.0E-01	3.2E-01	3.4E-01	3.7E-01	3.9E-01	5.5E-01	6.7E-01	7.7E-01	8.5E-01
4.1E-02	1.0E-01	1.5E-01	1.9E-01	2.3E-01	2.6E-01	2.9E-01	3.1E-01	3.4E-01	3.6E-01	5.3E-01	6.6E-01	7.6E-01	8.4E-01
1.1E-02	5.4E-02	1.0E-01	1.4E-01	1.8E-01	2.1E-01	2.4E-01	2.7E-01	3.0E-01	3.2E-01	5.1E-01	6.4E-01	7.4E-01	8.3E-01
2.1E-03	2.3E-02	5.7E-02	9.3E-02	1.3E-01	1.6E-01	1.9E-01	2.2E-01	2.5E-01	2.7E-01	4.7E-01	6.1E-01	7.2E-01	8.1E-01
2.6E-04	8.4E-03	2.9E-02	5.6E-02	8.5E-02	1.2E-01	1.4E-01	1.7E-01	2.0E-01	2.2E-01	4.3E-01	5.7E-01	6.9E-01	7.9E-01
2.5E-05	2.6E-03	1.3E-02	3.1E-02	5.4E-02	7.8E-02	1.0E-01	1.3E-01	1.5E-01	1.8E-01	3.8E-01	5.4E-01	6.6E-01	7.6E-01
1.8E-06	6.9E-04	5.5E-03	1.6E-02	3.2E-02	5.1E-02	7.1E-02	9.3E-02	1.2E-01	1.4E-01	3.4E-01	4.9E-01	6.2E-01	7.3E-01
