1.3E-59	8.1E-31	4.1E-21	3.3E-16	3.1E-13	3.1E-11	8.8E-10	1.1E-08	7.9E-08	3.9E-07	7.1E-04	1.1E-02	4.7E-02	1.2E-01
4.2E-43	1.7E-22	1.6E-15	5.4E-12	7.8E-10	2.2E-08	2.5E-07	1.6E-06	6.9E-06	2.2E-05	6.0E-03	4.8E-02	1.5E-01	3.2E-01
2.8E-30	5.0E-16	3.6E-11	1.1E-08	3.6E-07	3.9E-06	2.2E-05	8.3E-05	2.4E-04	5.5E-04	3.4E-02	1.6E-01	3.9E-01	7.1E-01
1.8E-20	4.9E-11	8.6E-08	4.1E-06	4.4E-05	2.3E-04	7.4E-04	1.9E-03	3.9E-03	7.1E-03	1.4E-01	4.4E-01	8.8E-01	1.4E+00
4.2E-13	2.9E-07	3.2E-05	3.8E-04	1.8E-03	5.2E-03	1.1E-02	2.1E-02	3.5E-02	5.3E-02	4.2E-01	1.0E+00	1.7E+00	2.4E+00
8.7E-08	1.7E-04	2.6E-03	1.1E-02	2.9E-02	5.7E-02	9.4E-02	1.4E-01	1.9E-01	2.5E-01	1.1E+00	2.0E+00	3.0E+00	3.9E+00
3.8E-04	1.5E-02	6.2E-02	1.4E-01	2.4E-01	3.5E-01	4.7E-01	5.9E-01	7.2E-01	8.6E-01	2.2E+00	3.5E+00	4.8E+00	5.9E+00
7.3E-02	3.0E-01	5.5E-01	8.1E-01	1.1E+00	1.3E+00	1.5E+00	1.8E+00	2.0E+00	2.2E+00	4.1E+00	5.7E+00	7.1E+00	8.4E+00
1.3E+00	1.9E+00	2.3E+00	2.7E+00	3.1E+00	3.4E+00	3.7E+00	4.0E+00	4.2E+00	4.5E+00	6.6E+00	8.4E+00	9.9E+00	1.1E+01
5.2E+00	5.5E+00	5.8E+00	6.1E+00	6.4E+00	6.7E+00	7.0E+00	7.3E+00	7.5E+00	7.7E+00	9.9E+00	1.2E+01	1.3E+01	1.5E+01
1.0E+01	1.0E+01	1.0E+01	1.1E+01	1.1E+01	1.1E+01	1.1E+01	1.1E+01	1.2E+01	1.2E+01	1.4E+01	1.5E+01	1.7E+01	1.8E+01
1.5E+01	1.5E+01	1.5E+01	1.5E+01	1.6E+01	1.6E+01	1.6E+01	1.6E+01	1.6E+01	1.6E+01	1.8E+01	2.0E+01	2.1E+01	2.2E+01
2.0E+01	2.0E+01	2.0E+01	2.0E+01	2.1E+01	2.1E+01	2.1E+01	2.1E+01	2.1E+01	2.1E+01	2.3E+01	2.4E+01	2.5E+01	2.7E+01
2.5E+01	2.5E+01	2.5E+01	2.5E+01	2.6E+01	2.6E+01	2.6E+01	2.6E+01	2.6E+01	2.6E+01	2.7E+01	2.9E+01	3.0E+01	3.1E+01
3.0E+01	3.0E+01	3.0E+01	3.0E+01	3.0E+01	3.1E+01	3.1E+01	3.1E+01	3.1E+01	3.1E+01	3.2E+01	3.3E+01	3.5E+01	3.6E+01
3.5E+01	3.5E+01	3.5E+01	3.5E+01	3.5E+01	3.6E+01	3.6E+01	3.6E+01	3.6E+01	3.6E+01	3.7E+01	3.8E+01	3.9E+01	4.1E+01
